TimeStamp,ch1,ch2,ch3,ch4
2019551.1722,19066.53,8142.14,13404.42,40192.23
2019551.1762,19067.81,8145.95,13407.28,40195.37
2019551.1802,19060.57,8151.63,13419.77,40209.11
2019551.1842,19053.03,8155.3,13428.93,40218.07
2019551.1882,19061.52,8154.11,13426.11,40212.78
2019551.1922,19076.73,8149.24,13414.67,40200.95
2019551.1962,19082.6,8155.16,13413.29,40201.38
2019551.2002,19082.02,8163.5,13423.02,40216.26
2019551.2042,19077.45,8164.07,13430.5,40227.85
2019551.2082,19087.03,8166.93,13433.65,40232.62
2019551.2122,19098.62,8168.22,13425.73,40223.27
2019551.2162,19092.42,8167.17,13422.25,40221.31
2019551.2202,19074.68,8159.07,13420.73,40225.27
2019551.2242,19066.48,8155.54,13425.97,40236.19
2019551.2282,19075.68,8161.83,13433.12,40240.34
2019551.2322,19083.41,8160.74,13419.3,40222.08
2019551.2361,19075.11,8152.1,13407.99,40211.83
2019551.2401,19069.39,8154.2,13416.72,40218.93
2019551.2441,19062.43,8155.06,13424.21,40225.65
2019551.2481,19067.43,8155.63,13420.3,40222.7
2019551.2521,19078.3,8156.59,13409.43,40207.34
2019551.2561,19076.49,8157.16,13410.28,40207.15
2019551.2601,19077.78,8163.98,13429.17,40225.18
2019551.2641,19073.87,8169.22,13444.0,40238.91
2019551.2681,19076.3,8169.8,13438.8,40231.42
2019551.2721,19078.69,8163.93,13423.35,40213.88
2019551.2761,19077.97,8159.35,13421.25,40215.07
2019551.2801,19078.64,8161.21,13428.98,40227.7
2019551.2841,19073.3,8161.36,13435.41,40239.82
2019551.2881,19074.16,8160.26,13434.08,40240.24
2019551.2921,19078.4,8153.58,13414.72,40221.08
2019551.2961,19077.21,8153.87,13412.05,40218.64
2019551.3001,19070.58,8156.44,13421.25,40228.75
2019551.3041,19063.71,8155.06,13427.21,40237.38
2019551.3081,19065.43,8147.67,13422.87,40232.09
2019551.3121,19073.92,8143.47,13410.86,40215.12
2019551.3161,19066.96,8144.05,13403.89,40207.77
2019551.3201,19066.34,8151.34,13417.2,40225.51
2019551.3241,19061.0,8148.24,13428.55,40239.72
2019551.3281,19068.72,8152.15,13427.16,40236.95
2019551.3321,19074.35,8149.05,13409.9,40216.31
2019551.3361,19065.81,8142.14,13406.33,40209.92
2019551.3401,19057.28,8140.09,13416.82,40222.74
2019551.3441,19059.18,8149.2,13430.93,40240.44
2019551.3481,19064.71,8151.34,13428.59,40237.43
2019551.3521,19074.3,8145.91,13417.05,40218.31
2019551.3561,19069.53,8144.57,13417.44,40216.88
2019551.3601,19065.53,8151.15,13432.41,40233.57
2019551.3641,19058.75,8155.49,13438.66,40241.44
2019551.3681,19059.47,8154.2,13434.13,40230.9
2019551.3721,19065.53,8151.96,13420.39,40209.73
2019551.3761,19062.24,8153.25,13418.68,40207.15
2019551.3801,19060.66,8159.54,13428.74,40221.03
2019551.3841,19056.51,8160.21,13437.37,40232.47
2019551.3881,19058.47,8158.83,13436.75,40229.23
2019551.3921,19062.62,8156.59,13424.21,40208.77
2019551.3961,19054.08,8148.72,13415.58,40201.81
2019551.4001,19046.12,8143.71,13416.01,40209.11
2019551.4041,19043.97,8144.9,13419.01,40218.02
2019551.4081,19055.37,8139.61,13415.29,40217.4
2019551.4121,19071.44,8140.14,13407.52,40204.86
2019551.4161,19071.82,8147.29,13403.85,40201.48
2019551.4201,19064.81,8149.53,13414.81,40218.69
2019551.4241,19064.57,8147.0,13425.4,40236.29
2019551.4281,19067.15,8146.48,13421.68,40228.66
2019551.4321,19067.0,8141.85,13400.89,40197.66
2019551.4361,19055.99,8136.94,13392.07,40183.07
2019551.4401,19048.36,8139.9,13400.94,40194.47
2019551.4441,19045.07,8140.28,13410.9,40207.77
2019551.4481,19047.6,8139.66,13409.57,40205.25
2019551.4521,19051.74,8135.7,13390.54,40187.08
2019551.4561,19045.02,8136.03,13383.01,40181.74
2019551.4601,19036.96,8140.76,13392.12,40190.84
2019551.4641,19036.87,8145.0,13406.28,40203.86
2019551.4681,19044.69,8142.76,13406.52,40204.43
2019551.4721,19055.23,8141.14,13389.88,40184.69
2019551.4761,19048.17,8139.47,13382.63,40177.25
2019551.4801,19049.22,8142.9,13395.26,40197.23
2019551.4841,19053.18,8148.05,13415.0,40221.17
2019551.4881,19061.71,8150.29,13419.77,40223.32
2019551.4921,19068.29,8143.19,13406.95,40202.77
2019551.4961,19057.8,8137.89,13399.98,40190.42
2019551.5001,19045.64,8136.08,13403.94,40195.28
2019551.5041,19037.3,8136.65,13411.33,40204.72
2019551.5081,19044.83,8139.66,13414.15,40201.05
2019551.5121,19058.42,8139.75,13400.51,40186.22
2019551.5161,19054.27,8137.89,13390.4,40182.02
2019551.5201,19045.21,8139.33,13393.69,40190.37
2019551.5241,19040.25,8140.04,13400.75,40202.57
2019551.5281,19049.03,8137.51,13404.04,40205.58
2019551.5321,19052.84,8129.03,13396.07,40192.56
2019551.5361,19045.26,8129.45,13395.45,40189.84
2019551.5401,19039.73,8139.71,13406.66,40201.57
2019551.5441,19040.35,8150.24,13418.29,40211.3
2019551.5481,19047.31,8153.49,13413.72,40206.25
2019551.5521,19060.95,8144.33,13403.56,40196.04
2019551.5561,19059.33,8138.56,13402.18,40196.71
2019551.5601,19055.8,8146.05,13409.62,40209.54
2019551.5641,19053.03,8151.2,13421.78,40226.04
2019551.5681,19053.7,8144.28,13416.43,40220.65
2019551.5721,19062.19,8136.94,13396.36,40201.53
2019551.5761,19060.71,8135.22,13392.5,40194.47
2019551.5801,19052.46,8137.75,13400.27,40201.76
2019551.5841,19049.69,8142.62,13413.19,40213.69
2019551.5881,19046.02,8137.99,13407.38,40204.96
2019551.5921,19052.13,8130.6,13389.68,40182.79
2019551.5961,19051.17,8127.17,13382.96,40177.4
2019551.6001,19048.79,8130.31,13389.45,40187.89
2019551.6041,19046.36,8137.94,13402.03,40201.48
2019551.6081,19054.61,8140.23,13400.22,40202.43
2019551.6121,19062.66,8134.41,13382.48,40184.65
2019551.6161,19054.46,8131.55,13376.81,40177.83
2019551.6201,19042.49,8130.12,13383.87,40186.03
2019551.6241,19035.58,8132.51,13395.84,40194.28
2019551.6281,19040.01,8133.08,13397.98,40187.17
2019551.632,19052.36,8128.69,13386.92,40174.16
2019551.636,19050.55,8130.22,13383.2,40172.06
2019551.64,19044.5,8134.51,13392.02,40186.46
2019551.644,19042.88,8139.04,13407.38,40201.95
2019551.648,19048.98,8141.33,13406.18,40198.28
2019551.652,19058.13,8136.03,13394.21,40183.07
2019551.656,19057.42,8137.85,13393.07,40185.41
2019551.66,19050.51,8140.33,13400.99,40195.52
2019551.664,19045.64,8143.62,13409.57,40205.67
2019551.668,19050.98,8144.19,13408.76,40204.2
2019551.672,19054.84,8134.18,13390.45,40182.79
2019551.676,19047.69,8127.59,13385.63,40178.97
2019551.68,19042.45,8133.79,13397.36,40193.71
2019551.684,19037.15,8137.85,13403.13,40200.76
2019551.688,19045.21,8135.42,13400.6,40197.71
2019551.692,19056.42,8127.98,13389.06,40184.31
2019551.696,19049.93,8119.49,13383.39,40180.31
2019551.7,19040.97,8120.82,13391.83,40191.66
2019551.704,19040.83,8130.84,13409.04,40207.53
2019551.708,19046.17,8133.89,13409.85,40203.53
2019551.712,19051.74,8122.64,13393.31,40183.55
2019551.716,19038.97,8111.1,13378.34,40172.25
2019551.72,19028.57,8110.33,13382.87,40179.5
2019551.724,19029.19,8119.58,13396.93,40196.81
2019551.728,19034.44,8122.49,13398.17,40195.37
2019551.732,19044.45,8116.15,13382.82,40178.49
2019551.736,19041.59,8109.76,13377.14,40174.06
2019551.74,19036.63,8118.68,13390.97,40185.41
2019551.744,19039.06,8131.27,13407.66,40202.67
2019551.748,19042.45,8129.31,13397.6,40200.14
2019551.752,19052.6,8122.97,13380.48,40187.32
2019551.756,19052.03,8116.15,13377.0,40185.6
2019551.76,19045.98,8117.63,13387.49,40194.66
2019551.764,19039.06,8123.68,13400.37,40205.91
2019551.768,19036.92,8119.97,13395.93,40200.19
2019551.772,19042.83,8115.58,13382.96,40183.5
2019551.776,19038.73,8113.34,13382.44,40181.5
2019551.78,19031.67,8118.96,13389.4,40192.32
2019551.784,19030.86,8121.54,13398.79,40205.53
2019551.788,19036.82,8116.44,13397.89,40202.91
2019551.792,19047.41,8109.95,13385.11,40187.51
2019551.796,19038.49,8108.52,13378.1,40180.5
2019551.8,19029.57,8113.48,13389.78,40190.51
2019551.804,19027.19,8122.25,13405.8,40202.77
2019551.808,19033.63,8121.3,13404.9,40197.9
2019551.812,19042.68,8113.72,13388.64,40178.16
2019551.816,19037.01,8112.91,13382.58,40175.59
2019551.82,19034.34,8118.11,13393.69,40189.32
2019551.824,19035.25,8124.16,13406.09,40202.57
2019551.828,19039.35,8122.25,13404.04,40199.67
2019551.832,19050.55,8118.63,13394.69,40189.65
2019551.836,19049.41,8115.39,13391.16,40191.42
2019551.84,19047.41,8122.49,13403.42,40210.63
2019551.844,19045.59,8127.98,13417.39,40227.51
2019551.848,19049.22,8124.02,13415.67,40225.7
2019551.852,19049.84,8116.2,13401.65,40205.77
2019551.856,19045.98,8115.05,13398.84,40200.86
2019551.86,19041.21,8116.87,13407.66,40212.97
2019551.864,19033.86,8122.73,13415.53,40221.22
2019551.868,19033.58,8128.93,13415.58,40216.59
2019551.872,19037.01,8120.59,13397.89,40197.28
2019551.876,19034.63,8116.72,13395.64,40196.33
2019551.88,19035.77,8126.93,13411.14,40211.73
2019551.884,19041.35,8140.04,13427.26,40228.28
2019551.888,19044.45,8140.14,13424.35,40222.22
2019551.892,19048.41,8127.12,13402.89,40200.67
2019551.896,19041.59,8120.82,13394.36,40191.94
2019551.9,19034.72,8123.3,13399.98,40197.09
2019551.904,19031.43,8128.88,13410.86,40208.73
2019551.908,19035.25,8128.88,13408.47,40205.1
2019551.912,19041.92,8121.25,13395.26,40188.7
2019551.916,19037.44,8112.57,13388.92,40185.36
2019551.92,19029.57,8113.1,13395.02,40199.67
2019551.924,19026.19,8120.39,13408.81,40212.83
2019551.928,19032.58,8118.44,13407.42,40210.73
2019551.932,19043.64,8110.33,13396.93,40200.48
2019551.936,19040.25,8107.38,13393.83,40198.0
2019551.94,19033.15,8111.19,13399.55,40207.53
2019551.944,19029.57,8115.58,13411.05,40218.07
2019551.948,19033.39,8115.48,13410.52,40215.45
2019551.952,19044.59,8111.95,13398.94,40200.24
2019551.956,19044.02,8111.53,13396.69,40197.95
2019551.96,19039.06,8117.53,13411.09,40210.92
2019551.964,19035.06,8124.73,13426.69,40223.89
2019551.968,19040.16,8121.44,13424.3,40219.84
2019551.972,19048.6,8116.96,13407.76,40201.38
2019551.976,19047.02,8116.29,13400.75,40196.57
2019551.98,19045.78,8125.07,13414.62,40212.35
2019551.984,19042.88,8133.22,13429.4,40226.08
2019551.988,19046.17,8132.74,13426.21,40219.12
2019551.992,19050.89,8124.07,13412.86,40200.67
2019551.996,19050.55,8122.59,13412.76,40202.48
2019552.0,19048.6,8127.79,13424.73,40215.69
2019552.004,19045.98,8133.32,13438.8,40230.76
2019552.008,19048.17,8134.65,13433.36,40224.03
2019552.012,19054.46,8126.26,13415.82,40203.0
2019552.016,19047.88,8121.78,13411.67,40194.71
2019552.02,19039.49,8127.31,13423.35,40208.77
2019552.024,19038.25,8136.7,13439.08,40227.8
2019552.028,19042.16,8135.89,13434.55,40223.41
2019552.032,19047.83,8125.16,13414.81,40205.29
2019552.036,19044.16,8120.11,13408.19,40203.24
2019552.04,19039.35,8124.4,13418.1,40212.59
2019552.044,19034.63,8129.5,13429.31,40224.8
2019552.048,19044.54,8130.98,13431.46,40225.65
2019552.052,19052.89,8121.16,13411.57,40206.72
2019552.056,19045.31,8117.1,13404.37,40199.81
2019552.06,19036.58,8118.06,13410.71,40210.16
2019552.064,19032.86,8122.73,13423.35,40223.32
2019552.068,19035.82,8123.45,13419.34,40218.36
2019552.072,19049.84,8117.3,13406.61,40204.86
2019552.076,19054.22,8117.77,13408.09,40206.96
2019552.08,19046.88,8120.68,13416.2,40217.36
2019552.084,19043.3,8129.31,13428.64,40231.04
2019552.088,19049.07,8132.51,13430.12,40226.04
2019552.092,19054.08,8121.92,13412.33,40202.86
2019552.096,19047.26,8116.15,13408.28,40198.04
2019552.1,19037.63,8120.59,13416.77,40210.68
2019552.104,19034.15,8130.6,13423.97,40223.36
2019552.108,19039.63,8131.6,13420.96,40221.12
2019552.112,19049.36,8119.44,13400.75,40200.62
2019552.116,19047.98,8115.1,13394.17,40193.9
2019552.12,19041.45,8117.82,13399.17,40204.01
2019552.124,19036.58,8123.26,13413.1,40219.12
2019552.128,19035.96,8120.68,13410.71,40213.49
2019552.132,19039.92,8112.72,13392.64,40195.61
2019552.136,19043.16,8111.14,13389.21,40196.57
2019552.14,19044.69,8119.63,13406.42,40214.59
2019552.144,19041.16,8129.31,13419.2,40224.84
2019552.148,19038.68,8131.22,13414.53,40217.07
2019552.152,19052.79,8126.69,13405.04,40203.39
2019552.156,19054.08,8122.59,13400.99,40199.28
2019552.1599,19046.74,8123.59,13403.42,40204.58
2019552.1639,19043.73,8125.26,13411.0,40213.54
2019552.1679,19048.88,8128.12,13414.53,40211.59
2019552.1719,19055.37,8125.35,13403.51,40198.76
2019552.1759,19049.5,8122.02,13401.32,40194.71
2019552.1799,19046.31,8127.5,13409.09,40209.82
2019552.1839,19052.22,8136.8,13424.21,40231.42
2019552.1879,19059.8,8137.18,13424.68,40232.66
2019552.1919,19062.09,8129.98,13408.33,40211.73
2019552.1959,19055.42,8125.74,13400.22,40203.53
2019552.1999,19052.41,8130.98,13411.67,40216.98
2019552.2039,19053.27,8137.66,13426.69,40231.66
2019552.2079,19060.42,8138.37,13424.68,40227.32
2019552.2119,19064.86,8129.41,13406.9,40206.87
2019552.2159,19057.28,8126.26,13402.85,40204.63
2019552.2199,19054.51,8138.13,13413.0,40218.41
2019552.2239,19054.94,8147.62,13424.4,40231.09
2019552.2279,19058.42,8141.42,13403.46,40226.61
2019552.2319,19067.81,8132.7,13388.78,40212.54
2019552.2359,19066.15,8127.55,13404.23,40206.87
2019552.2399,19059.66,8132.36,13413.86,40215.31
2019552.2439,19055.56,8140.85,13423.4,40223.13
2019552.2479,19060.47,8143.28,13420.06,40219.69
2019552.2519,19067.62,8135.03,13404.42,40206.15
2019552.2559,19059.52,8127.88,13393.93,40198.0
2019552.2599,19050.41,8130.12,13399.17,40206.53
2019552.2639,19048.88,8139.28,13415.62,40225.51
2019552.2679,19052.89,8139.95,13417.39,40225.13
2019552.2719,19060.18,8135.08,13404.04,40209.77
2019552.2759,19061.09,8133.08,13405.04,40210.92
2019552.2799,19055.61,8135.75,13416.1,40221.84
2019552.2839,19049.79,8138.8,13424.78,40231.52
2019552.2879,19056.89,8140.47,13423.21,40227.99
2019552.2919,19063.9,8131.08,13408.14,40211.97
2019552.2959,19054.7,8124.54,13399.27,40207.2
2019552.2999,19047.45,8127.64,13403.66,40216.64
2019552.3039,19045.83,8135.51,13411.48,40225.89
2019552.3079,19049.98,8135.37,13410.05,40220.41
2019552.3119,19060.9,8130.93,13399.08,40210.3
2019552.3159,19062.24,8132.12,13399.22,40208.82
2019552.3199,19055.99,8134.75,13403.37,40211.87
2019552.3239,19049.36,8140.76,13417.44,40222.36
2019552.3279,19054.51,8143.14,13420.15,40220.98
2019552.3319,19054.84,8133.6,13400.08,40199.33
2019552.3359,19054.08,8132.65,13398.74,40197.66
2019552.3399,19051.94,8137.99,13410.81,40210.97
2019552.3439,19047.21,8143.24,13419.11,40220.12
2019552.3479,19050.31,8141.14,13414.67,40211.83
2019552.3519,19060.52,8134.03,13399.13,40194.23
2019552.3559,19061.33,8131.74,13395.22,40191.42
2019552.3599,19055.04,8133.08,13404.37,40201.05
2019552.3639,19050.03,8137.18,13415.67,40214.83
2019552.3679,19060.71,8140.61,13414.96,40218.07
2019552.3719,19071.15,8132.22,13398.84,40200.0
2019552.3759,19068.48,8129.17,13398.46,40195.99
2019552.3799,19062.9,8133.7,13409.43,40211.11
2019552.3839,19064.19,8144.86,13424.87,40229.04
2019552.3879,19073.49,8150.01,13426.07,40231.38
2019552.3919,19082.74,8143.81,13411.33,40217.69
2019552.3959,19079.64,8138.42,13407.14,40214.21
2019552.3999,19072.25,8141.66,13415.24,40225.18
2019552.4039,19065.1,8145.19,13428.88,40238.19
2019552.4079,19070.1,8147.05,13429.31,40236.05
2019552.4119,19077.26,8141.76,13411.95,40216.78
2019552.4159,19072.34,8140.47,13406.04,40211.97
2019552.4199,19064.24,8144.81,13416.2,40222.79
2019552.4239,19059.47,8152.96,13428.79,40232.23
2019552.4279,19063.28,8149.05,13423.25,40225.65
2019552.4319,19068.2,8137.42,13405.71,40207.1
2019552.4359,19059.66,8131.22,13395.26,40196.57
2019552.4399,19052.51,8131.08,13398.46,40202.72
2019552.4439,19048.45,8135.22,13410.28,40219.45
2019552.4479,19054.22,8134.03,13409.33,40218.98
2019552.4519,19068.39,8130.31,13399.46,40206.91
2019552.4559,19070.01,8131.17,13400.75,40211.68
2019552.4599,19063.76,8134.84,13411.86,40225.56
2019552.4639,19066.96,8145.91,13429.55,40245.49
2019552.4679,19074.2,8146.1,13429.36,40243.06
2019552.4719,19082.5,8144.09,13417.15,40227.7
2019552.4759,19083.22,8148.0,13418.87,40229.71
2019552.4799,19080.69,8152.77,13430.12,40242.58
2019552.4839,19068.77,8150.2,13434.08,40245.25
2019552.4879,19062.47,8141.42,13422.54,40233.14
2019552.4919,19069.24,8131.46,13404.47,40211.97
2019552.4959,19068.2,8130.74,13402.99,40210.54
2019552.4999,19058.71,8131.22,13408.42,40218.02
2019552.5039,19052.75,8134.03,13412.19,40224.56
2019552.5079,19054.13,8128.07,13407.76,40218.74
2019552.5119,19057.85,8117.39,13387.63,40196.71
2019552.5159,19054.37,8110.95,13384.53,40195.04
2019552.5199,19051.46,8114.77,13400.37,40213.4
2019552.5239,19051.89,8126.59,13419.25,40234.52
2019552.5279,19053.51,8125.97,13417.15,40232.81
2019552.5319,19063.38,8118.87,13405.61,40216.5
2019552.5359,19064.52,8120.2,13404.99,40215.59
2019552.5399,19063.48,8126.26,13420.39,40228.9
2019552.5439,19060.09,8134.99,13437.18,40244.73
2019552.5479,19062.86,8136.56,13435.27,40238.67
2019552.5519,19066.43,8123.59,13411.67,40214.21
2019552.5559,19061.95,8118.68,13408.09,40211.59
2019552.5599,19055.56,8125.31,13423.35,40223.7
2019552.5639,19049.31,8130.46,13434.79,40237.62
2019552.5679,19049.55,8128.64,13428.26,40226.94
2019552.5719,19055.32,8117.96,13405.99,40201.62
2019552.5759,19050.08,8114.15,13399.98,40198.47
2019552.5799,19046.07,8121.54,13414.67,40217.07
2019552.5839,19040.16,8126.98,13425.26,40228.47
2019552.5879,19038.92,8127.12,13420.77,40218.41
2019552.5919,19050.27,8122.59,13411.67,40205.05
2019552.5959,19046.26,8119.01,13410.05,40202.38
2019552.5999,19045.02,8121.68,13417.77,40216.83
2019552.6039,19045.31,8132.17,13430.17,40232.76
2019552.6079,19049.31,8128.98,13423.73,40226.66
2019552.6119,19054.7,8118.2,13404.23,40205.05
2019552.6159,19050.12,8116.34,13400.37,40202.19
2019552.6199,19046.45,8118.77,13414.19,40217.55
2019552.6239,19044.59,8125.45,13428.5,40230.8
2019552.6279,19049.36,8128.5,13427.4,40228.42
2019552.6319,19055.65,8118.54,13410.76,40209.49
2019552.6359,19050.93,8114.82,13402.37,40202.1
2019552.6399,19051.7,8124.78,13416.24,40217.45
2019552.6439,19049.36,8131.93,13428.74,40233.0
2019552.6479,19050.27,8126.69,13424.21,40231.52
2019552.6519,19057.71,8119.39,13410.0,40218.88
2019552.6559,19054.94,8117.25,13407.18,40215.64
2019552.6599,19050.31,8121.87,13420.25,40226.75
2019552.6639,19048.93,8130.65,13436.75,40247.35
2019552.6679,19058.23,8132.65,13442.99,40247.25
2019552.6719,19067.29,8125.59,13426.64,40226.61
2019552.6759,19059.37,8118.68,13415.77,40216.83
2019552.6799,19052.94,8122.97,13421.97,40225.37
2019552.6839,19050.03,8129.98,13435.79,40241.15
2019552.6878,19058.28,8128.83,13435.41,40240.58
2019552.6918,19068.43,8117.49,13411.52,40216.45
2019552.6958,19059.61,8109.71,13396.46,40208.2
2019552.6998,19049.31,8109.24,13406.33,40218.55
2019552.7038,19045.31,8116.91,13422.01,40232.09
2019552.7078,19050.7,8120.49,13422.2,40228.23
2019552.7118,19055.61,8115.01,13408.81,40210.63
2019552.7158,19049.98,8111.38,13405.75,40208.01
2019552.7198,19046.83,8120.97,13418.49,40222.89
2019552.7238,19043.97,8127.12,13432.79,40238.58
2019552.7278,19048.36,8125.45,13433.12,40234.28
2019552.7318,19058.75,8115.44,13417.2,40213.97
2019552.7358,19050.79,8109.48,13407.04,40209.49
2019552.7398,19042.92,8117.34,13416.82,40220.89
2019552.7438,19043.35,8126.74,13431.84,40236.19
2019552.7478,19051.12,8127.59,13431.5,40235.33
2019552.7518,19061.0,8118.58,13415.15,40219.22
2019552.7558,19063.14,8116.39,13417.29,40220.65
2019552.7598,19052.22,8122.25,13427.31,40228.28
2019552.7638,19043.83,8129.26,13434.03,40235.24
2019552.7678,19050.7,8128.6,13438.13,40236.53
2019552.7718,19057.28,8121.54,13424.21,40220.65
2019552.7758,19052.41,8119.87,13419.25,40214.21
2019552.7798,19044.54,8124.92,13424.11,40221.84
2019552.7838,19044.69,8133.41,13434.13,40234.05
2019552.7878,19053.84,8133.08,13437.89,40235.1
2019552.7918,19058.23,8124.21,13422.54,40217.02
2019552.7958,19047.79,8115.1,13415.15,40210.63
2019552.7998,19045.45,8121.83,13427.16,40228.28
2019552.8038,19049.03,8132.17,13444.43,40250.74
2019552.8078,19056.94,8133.17,13445.52,40248.3
2019552.8118,19064.48,8125.54,13428.74,40224.99
2019552.8158,19056.47,8118.58,13414.43,40212.54
2019552.8198,19047.69,8120.44,13420.82,40223.46
