TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2019569.4364,385.215,833.504,363.804,-1067.5,-752.5,2397.5,863.36,-652.08,-332.88
2019569.4864,372.893,854.549,367.098,-3377.5,-455.0,446.25,855.76,-650.56,-313.12
2019569.5364,371.063,842.654,376.37,-5652.5,-1811.25,1356.25,866.4,-647.52,-337.44
2019569.5864,373.198,827.038,383.324,-4567.5,-2555.0,892.5,860.32,-636.88,-316.16
2019569.6364,372.832,821.487,383.263,-2835.0,-2878.75,-140.0,845.12,-639.92,-314.64
2019569.6864,376.736,823.683,384.422,2861.25,-2546.25,-1688.75,870.96,-647.52,-331.36
2019569.7364,379.969,834.602,372.832,4322.5,-1855.0,-1443.75,861.84,-658.16,-340.48
2019569.7864,373.625,854.854,363.682,2117.5,-1251.25,-743.75,858.8,-641.44,-323.76
2019569.8364,374.418,844.911,363.194,1645.0,-1093.75,-306.25,870.96,-653.6,-334.4
2019569.8864,370.453,844.789,363.255,997.5,-1172.5,-8.75,858.8,-650.56,-329.84
2019569.9364,376.797,840.519,362.889,857.5,-1303.75,953.75,861.84,-644.48,-335.92
2019569.9864,377.285,840.702,362.096,376.25,-1443.75,945.0,845.12,-633.84,-307.04
2019570.0364,370.941,843.691,362.767,227.5,-1916.25,-805.0,848.16,-647.52,-311.6
2019570.0864,375.394,843.142,366.183,-1093.75,-2835.0,-87.5,849.68,-636.88,-313.12
2019570.1364,378.932,842.349,369.66,-1855.0,-2765.0,857.5,855.76,-638.4,-313.12
2019570.1864,383.507,831.918,376.98,-1723.75,-2336.25,1566.25,878.56,-626.24,-313.12
2019570.2364,386.069,835.944,376.858,-1023.75,-1881.25,1321.25,875.52,-641.44,-322.24
2019570.2864,385.337,831.857,376.98,551.25,-1365.0,192.5,842.08,-650.56,-316.16
2019570.3364,377.712,841.251,370.941,-148.75,-1470.0,8.75,854.24,-642.96,-313.12
2019570.3864,376.919,838.079,371.612,-726.25,-2187.5,367.5,852.72,-642.96,-329.84
2019570.4364,381.616,834.297,373.869,-988.75,-2546.25,52.5,842.08,-644.48,-308.56
2019570.4864,382.226,829.844,374.784,-577.5,-2371.25,0.0,867.92,-646.0,-320.72
2019570.5364,381.128,834.541,374.784,-201.25,-2301.25,35.0,843.6,-633.84,-328.32
2019570.5864,386.313,835.578,373.442,-17.5,-2738.75,52.5,848.16,-647.52,-313.12
2019570.6364,387.167,832.345,372.039,428.75,-1960.0,-490.0,863.36,-653.6,-328.32
2019570.6864,383.995,836.066,372.954,770.0,-1513.75,-8.75,831.44,-638.4,-317.68
2019570.7364,381.189,832.406,369.416,883.75,-1470.0,428.75,845.12,-646.0,-342.0
2019570.7864,380.152,837.713,370.514,472.5,-2266.25,131.25,854.24,-633.84,-331.36
2019570.8364,381.738,836.31,367.647,315.0,-2817.5,910.0,860.32,-646.0,-319.2
2019570.8864,383.995,831.796,366.61,341.25,-3596.25,166.25,852.72,-647.52,-328.32
2019570.9364,392.901,835.639,365.207,-227.5,-2563.75,43.75,860.32,-627.76,-310.08
2019570.9864,390.888,833.26,369.416,-78.75,-1837.5,-245.0,843.6,-633.84,-316.16
2019571.0364,383.873,835.273,367.586,402.5,-1373.75,-26.25,843.6,-644.48,-326.8
2019571.0864,383.263,836.127,368.44,875.0,-1828.75,-70.0,849.68,-638.4,-307.04
2019571.1364,392.596,834.968,366.061,1277.5,-2301.25,131.25,858.8,-647.52,-322.24
2019571.1864,392.413,834.419,365.085,1750.0,-1706.25,-1898.75,866.4,-642.96,-310.08
2019571.2365,381.738,838.506,360.449,1767.5,-1960.0,-2021.25,846.64,-632.32,-326.8
2019571.2864,380.03,845.46,359.839,971.25,-2493.75,-1513.75,866.4,-630.8,-319.2
2019571.3365,378.322,848.022,359.778,-175.0,-2616.25,-577.5,872.48,-642.96,-335.92
2019571.3864,381.433,835.273,362.767,-1146.25,-2528.75,-157.5,858.8,-649.04,-332.88
2019571.4364,386.435,837.469,364.292,-253.75,-2625.0,-1277.5,857.28,-641.44,-323.76
2019571.4864,386.069,835.517,363.072,831.25,-2695.0,-3290.0,846.64,-638.4,-331.36
2019571.5364,374.54,843.569,361.852,533.75,-2983.75,-4173.75,857.28,-644.48,-313.12
2019571.5864,372.71,845.033,358.924,210.0,-2948.75,-1802.5,866.4,-649.04,-322.24
2019571.6364,377.956,844.606,360.083,-945.0,-2091.25,708.75,863.36,-646.0,-338.96
2019571.6864,382.165,840.031,360.51,-735.0,-1645.0,682.5,849.68,-656.64,-316.16
2019571.7364,378.261,838.567,360.754,-280.0,-1207.5,516.25,872.48,-655.12,-343.52
2019571.7864,376.736,843.874,359.961,-393.75,-1496.25,315.0,866.4,-627.76,-328.32
2019571.8364,374.784,841.861,361.547,-918.75,-1732.5,1785.0,864.88,-632.32,-325.28
2019571.8864,382.287,838.567,362.34,-1382.5,-1697.5,2773.75,857.28,-650.56,-322.24
2019571.9364,387.777,834.724,365.024,-883.75,-1575.0,1793.75,855.76,-644.48,-316.16
2019571.9864,385.093,839.055,361.974,-148.75,-1750.0,428.75,846.64,-627.76,-308.56
2019572.0364,384.3,841.617,363.804,-796.25,-1190.0,997.5,849.68,-635.36,-323.76
2019572.0864,387.899,834.541,368.867,-533.75,-1312.5,892.5,851.2,-636.88,-328.32
2019572.1363,389.363,835.456,364.17,586.25,-1785.0,-717.5,851.2,-655.12,-322.24
2019572.1864,384.361,835.822,361.73,857.5,-1505.0,-892.5,872.48,-646.0,-334.4
2019572.2363,377.895,844.972,362.706,140.0,-1793.75,-96.25,870.96,-647.52,-325.28
2019572.2864,386.923,832.955,363.377,-341.25,-2196.25,26.25,866.4,-641.44,-319.2
2019572.3364,388.631,834.053,361.669,236.25,-2240.0,-1531.25,863.36,-638.4,-325.28
2019572.3864,386.923,838.75,363.255,-8.75,-2283.75,-1198.75,843.6,-641.44,-319.2
2019572.4364,385.703,837.164,363.133,-708.75,-1907.5,385.0,837.52,-635.36,-308.56
2019572.4864,390.644,835.09,363.987,-420.0,-1128.75,1242.5,855.76,-627.76,-319.2
2019572.5363,387.106,833.26,364.78,8.75,-883.75,883.75,852.72,-646.0,-316.16
2019572.5864,393.328,836.31,369.111,463.75,-1636.25,-210.0,845.12,-652.08,-331.36
2019572.6364,384.239,834.724,364.719,402.5,-1058.75,-1855.0,846.64,-646.0,-340.48
2019572.6864,380.152,835.578,362.462,568.75,-901.25,-857.5,860.32,-638.4,-323.76
2019572.7363,377.712,840.824,362.706,367.5,-1172.5,17.5,852.72,-638.4,-323.76
2019572.7864,382.348,835.944,366.244,682.5,-1776.25,8.75,854.24,-632.32,-300.96
2019572.8363,386.618,841.739,363.499,437.5,-2257.5,-192.5,857.28,-649.04,-313.12
2019572.8864,388.814,837.469,361.73,638.75,-1277.5,-533.75,872.48,-655.12,-325.28
2019572.9363,377.224,843.569,358.192,271.25,-1583.75,-297.5,852.72,-658.16,-328.32
2019572.9864,387.472,834.785,359.839,323.75,-1723.75,-52.5,861.84,-646.0,-325.28
2019573.0364,386.313,835.761,361.486,437.5,-1373.75,-210.0,863.36,-647.52,-332.88
2019573.0864,386.313,840.519,361.242,280.0,-1146.25,-61.25,870.96,-638.4,-340.48
2019573.1363,380.884,839.482,365.695,35.0,-1478.75,-376.25,857.28,-653.6,-305.52
2019573.1864,381.128,840.824,361.364,-350.0,-2275.0,-568.75,849.68,-649.04,-317.68
2019573.2364,382.836,833.565,365.329,402.5,-2222.5,341.25,854.24,-638.4,-305.52
2019573.2864,387.533,834.297,364.78,1050.0,-1548.75,288.75,845.12,-644.48,-310.08
2019573.3363,382.226,840.458,362.218,1260.0,-1111.25,551.25,861.84,-649.04,-325.28
2019573.3864,383.995,834.541,365.268,1548.75,-1513.75,638.75,852.72,-635.36,-332.88
2019573.4364,388.631,837.469,358.558,2030.0,-1662.5,122.5,866.4,-644.48,-322.24
2019573.4864,387.472,843.874,354.349,1662.5,-1417.5,393.75,860.32,-639.92,-322.24
2019573.5364,385.825,839.665,351.238,1146.25,-971.25,638.75,866.4,-650.56,-316.16
2019573.5864,388.997,845.216,351.848,822.5,-1461.25,787.5,845.12,-630.8,-310.08
2019573.6363,392.535,845.094,349.164,393.75,-1855.0,-157.5,852.72,-633.84,-317.68
2019573.6864,392.047,841.678,351.238,-656.25,-1968.75,-1128.75,843.6,-650.56,-305.52
2019573.7363,384.727,836.066,354.959,-78.75,-1653.75,-1181.25,869.44,-636.88,-335.92
2019573.7864,383.324,837.896,354.959,262.5,-1566.25,-682.5,839.04,-635.36,-302.48
2019573.8364,383.934,835.761,356.301,603.75,-1452.5,533.75,851.2,-641.44,-311.6
2019573.8864,387.228,837.774,352.763,883.75,-1356.25,1277.5,863.36,-644.48,-328.32
2019573.9364,386.435,842.959,351.665,761.25,-1583.75,857.5,857.28,-653.6,-325.28
2019573.9864,395.463,843.63,349.652,306.25,-1023.75,875.0,845.12,-644.48,-329.84
2019574.0363,397.842,839.055,351.299,490.0,-980.0,-105.0,855.76,-633.84,-288.8
2019574.0864,391.376,844.362,350.323,525.0,-962.5,-752.5,866.4,-656.64,-323.76
2019574.1364,388.265,841.617,348.981,-175.0,-1032.5,-1190.0,854.24,-650.56,-299.44
2019574.1864,381.311,841.861,349.53,-551.25,-1898.75,-787.5,845.12,-627.76,-310.08
2019574.2364,392.108,848.632,349.957,-2143.75,-1548.75,175.0,842.08,-633.84,-290.32
2019574.2864,394.853,837.164,357.948,-2633.75,-1233.75,70.0,863.36,-641.44,-317.68
2019574.3364,390.217,833.748,362.523,-437.5,-1487.5,-227.5,872.48,-653.6,-322.24
2019574.3864,393.328,837.164,358.192,-271.25,-1023.75,-542.5,870.96,-649.04,-331.36
2019574.4364,382.287,845.582,356.301,-603.75,-52.5,-1496.25,842.08,-638.4,-311.6
2019574.4864,375.455,840.824,361.486,-1190.0,-1793.75,-761.25,852.72,-636.88,-316.16
2019574.5364,382.348,836.92,360.693,-831.25,-2520.0,-1067.5,849.68,-641.44,-310.08
2019574.5864,386.618,841.007,363.133,-848.75,-1995.0,332.5,849.68,-638.4,-319.2
2019574.6364,386.923,836.249,361.791,-647.5,-1225.0,236.25,854.24,-646.0,-297.92
2019574.6864,384.91,837.042,362.157,113.75,-962.5,-568.75,845.12,-632.32,-319.2
2019574.7364,383.385,836.859,361.669,-61.25,-901.25,-148.75,849.68,-642.96,-319.2
2019574.7864,384.178,839.665,361.974,201.25,-621.25,1268.75,860.32,-646.0,-310.08
2019574.8363,389.363,836.676,363.865,61.25,-1758.75,-525.0,855.76,-649.04,-329.84
2019574.8864,387.96,836.188,365.756,437.5,-2091.25,-1321.25,845.12,-632.32,-305.52
2019574.9364,381.372,840.031,360.754,673.75,-1627.5,-918.75,848.16,-641.44,-316.16
2019574.9864,377.895,840.763,358.192,551.25,-1513.75,-105.0,866.4,-639.92,-320.72
2019575.0363,379.847,841.312,361.486,-70.0,-1916.25,271.25,861.84,-638.4,-297.92
2019575.0864,385.52,837.469,362.584,201.25,-1960.0,-26.25,857.28,-641.44,-311.6
2019575.1364,385.825,840.092,360.449,175.0,-1575.0,218.75,874.0,-630.8,-323.76
2019575.1864,385.764,838.994,359.229,551.25,-1443.75,96.25,851.2,-636.88,-299.44
2019575.2363,383.934,843.874,355.874,271.25,-1102.5,61.25,869.44,-636.88,-326.8
2019575.2864,378.871,842.715,356.728,-455.0,-1496.25,1146.25,834.48,-632.32,-311.6
2019575.3363,385.215,837.347,360.022,-481.25,-2423.75,586.25,861.84,-641.44,-311.6
2019575.3864,387.655,838.018,357.155,-297.5,-2135.0,1356.25,848.16,-641.44,-323.76
2019575.4364,392.901,843.996,360.876,-743.75,-1233.75,1933.75,832.96,-635.36,-294.88
2019575.4864,392.23,830.881,359.473,-638.75,-1330.0,1960.0,851.2,-644.48,-316.16
2019575.5364,395.036,835.761,361.364,656.25,-1347.5,805.0,854.24,-646.0,-319.2
2019575.5864,393.755,838.384,360.632,568.75,-1155.0,866.25,845.12,-649.04,-317.68
2019575.6363,394.182,836.493,360.51,367.5,-1190.0,26.25,842.08,-646.0,-319.2
2019575.6864,393.267,833.504,361.547,446.25,-1653.75,-446.25,854.24,-649.04,-328.32
2019575.7364,394.731,834.602,358.07,437.5,-1828.75,-560.0,845.12,-636.88,-307.04
2019575.7864,395.219,839.421,359.168,253.75,-1548.75,-533.75,842.08,-646.0,-316.16
2019575.8364,393.572,836.127,361.059,26.25,-1583.75,-1242.5,861.84,-633.84,-322.24
2019575.8864,389.058,837.225,358.619,-43.75,-1820.0,-2240.0,860.32,-639.92,-313.12
2019575.9364,381.067,837.835,358.863,-691.25,-1925.0,-822.5,863.36,-647.52,-317.68
2019575.9864,384.849,835.883,361.364,-726.25,-1986.25,157.5,858.8,-650.56,-310.08
2019576.0364,387.289,833.26,362.767,96.25,-1855.0,-70.0,855.76,-647.52,-322.24
2019576.0864,390.766,831.857,360.815,210.0,-1680.0,-446.25,855.76,-646.0,-326.8
2019576.1364,385.947,840.031,359.656,-122.5,-1111.25,-166.25,854.24,-650.56,-335.92
2019576.1864,390.339,836.432,361.791,166.25,-1505.0,376.25,860.32,-647.52,-332.88
2019576.2364,391.01,835.7,360.449,-140.0,-1592.5,192.5,846.64,-647.52,-320.72
2019576.2864,395.28,834.907,363.255,280.0,-1636.25,-420.0,860.32,-661.2,-317.68
2019576.3364,391.681,838.079,365.024,166.25,-1855.0,-1207.5,839.04,-646.0,-326.8
2019576.3864,392.413,832.345,364.841,1216.25,-1916.25,-2458.75,852.72,-650.56,-320.72
2019576.4364,387.899,838.079,361.547,1303.75,-2003.75,-2143.75,855.76,-647.52,-335.92
2019576.4864,383.385,839.97,359.168,1575.0,-1916.25,-1653.75,857.28,-646.0,-320.72
2019576.5364,384.117,842.349,354.105,988.75,-1636.25,-1233.75,866.4,-644.48,-294.88
2019576.5864,381.921,842.654,356.545,831.25,-1767.5,-1478.75,867.92,-650.56,-325.28
2019576.6364,378.932,845.094,356.423,761.25,-2152.5,-901.25,854.24,-641.44,-307.04
2019576.6864,382.165,843.508,353.129,656.25,-2371.25,-866.25,866.4,-641.44,-311.6
2019576.7364,385.398,839.36,347.944,953.75,-2170.0,-822.5,864.88,-638.4,-317.68
2019576.7864,384.056,844.423,348.432,192.5,-1303.75,-1890.0,863.36,-646.0,-300.96
2019576.8364,376.98,844.728,348.066,472.5,-1478.75,-2292.5,849.68,-642.96,-308.56
2019576.8864,368.501,852.78,348.798,105.0,-2817.5,-1408.75,866.4,-655.12,-323.76
2019576.9364,372.527,848.388,347.09,-726.25,-2765.0,-393.75,857.28,-642.96,-316.16
2019576.9864,376.37,847.473,349.225,-367.5,-1986.25,78.75,858.8,-653.6,-319.2
2019577.0363,384.727,841.861,355.203,280.0,-1828.75,201.25,861.84,-644.48,-325.28
2019577.0864,386.008,846.253,349.713,393.75,-1592.5,-568.75,874.0,-644.48,-331.36
2019577.1364,386.74,844.85,350.201,411.25,-1636.25,-665.0,866.4,-632.32,-310.08
2019577.1864,381.433,846.924,352.641,630.0,-2161.25,-2012.5,874.0,-641.44,-329.84
2019577.2363,370.697,849.181,346.663,708.75,-1846.25,-1881.25,867.92,-646.0,-299.44
2019577.2864,369.294,848.51,345.199,-831.25,-1837.5,-105.0,874.0,-635.36,-316.16
2019577.3364,372.893,848.022,350.872,-1216.25,-2030.0,595.0,863.36,-653.6,-313.12
2019577.3864,378.139,846.497,349.164,-866.25,-2231.25,-376.25,855.76,-639.92,-316.16
2019577.4364,377.285,846.131,351.299,-752.5,-2038.75,-455.0,863.36,-649.04,-328.32
2019577.4864,377.468,846.009,352.885,-962.5,-1785.0,-61.25,863.36,-653.6,-322.24
2019577.5364,377.407,845.338,353.007,-752.5,-1636.25,105.0,867.92,-644.48,-342.0
2019577.5864,376.065,846.314,351.665,-560.0,-1566.25,-140.0,848.16,-633.84,-307.04
2019577.6364,366.732,847.9,350.506,-1513.75,-3473.75,-2056.25,875.52,-647.52,-319.2
2019577.6863,373.564,848.815,352.58,-1767.5,-4882.5,-2047.5,866.4,-650.56,-320.72
2019577.7364,385.093,842.349,351.36,-1338.75,-2196.25,35.0,858.8,-638.4,-323.76
2019577.7864,379.176,846.68,353.251,-1085.0,-157.5,971.25,884.64,-649.04,-323.76
2019577.8364,375.15,839.116,358.497,-227.5,-385.0,1391.25,860.32,-639.92,-319.2
2019577.8864,372.893,840.763,362.645,-166.25,-1933.75,96.25,864.88,-650.56,-340.48
2019577.9364,376.065,835.944,358.07,446.25,-2380.0,-411.25,858.8,-656.64,-338.96
2019577.9864,381.25,841.129,353.495,1015.0,-1216.25,-61.25,867.92,-636.88,-332.88
2019578.0364,376.98,847.29,354.044,700.0,-1093.75,-271.25,849.68,-641.44,-317.68
2019578.0864,375.638,846.192,353.861,43.75,-1863.75,560.0,863.36,-639.92,-313.12
2019578.1364,385.886,843.203,356.972,-192.5,-2038.75,-463.75,863.36,-647.52,-323.76
2019578.1864,380.884,844.24,357.643,175.0,-1321.25,-1181.25,857.28,-641.44,-317.68
2019578.2364,374.845,844.545,351.726,516.25,-1198.75,-735.0,857.28,-644.48,-313.12
2019578.2864,372.283,844.85,349.53,280.0,-1400.0,-455.0,869.44,-646.0,-323.76
2019578.3364,374.418,846.863,348.676,-183.75,-1968.75,61.25,878.56,-641.44,-328.32
2019578.3864,378.688,844.484,352.458,-218.75,-1723.75,315.0,855.76,-642.96,-340.48
2019578.4364,383.019,842.41,354.532,52.5,-1163.75,183.75,869.44,-647.52,-329.84
2019578.4864,373.259,842.227,355.386,1120.0,-962.5,-1023.75,872.48,-644.48,-311.6
2019578.5364,371.978,848.815,354.105,848.75,-1487.5,-358.75,855.76,-647.52,-305.52
2019578.5864,378.322,849.425,349.591,-87.5,-1496.25,1137.5,855.76,-649.04,-325.28
2019578.6364,381.738,844.362,353.861,-621.25,-1172.5,1085.0,863.36,-646.0,-326.8
2019578.6864,382.226,842.837,357.643,-603.75,-1172.5,-437.5,863.36,-636.88,-307.04
2019578.7364,376.553,838.75,355.63,-17.5,-1688.75,-1146.25,851.2,-636.88,-308.56
2019578.7864,375.211,847.656,355.386,122.5,-1881.25,-1128.75,855.76,-647.52,-311.6
2019578.8364,374.601,844.972,356.728,-385.0,-1741.25,428.75,872.48,-633.84,-302.48
2019578.8864,378.322,842.288,354.288,-131.25,-1837.5,157.5,855.76,-644.48,-299.44
2019578.9364,382.714,845.948,355.02,227.5,-1172.5,-245.0,860.32,-636.88,-325.28
2019578.9864,376.858,845.338,350.506,428.75,-796.25,-962.5,848.16,-635.36,-297.92
2019579.0364,375.516,846.07,351.726,-17.5,-1102.5,-612.5,875.52,-638.4,-328.32
2019579.0864,373.808,846.558,355.63,-297.5,-1662.5,-542.5,855.76,-635.36,-317.68
2019579.1364,374.601,843.691,355.386,-586.25,-1750.0,-402.5,845.12,-636.88,-304.0
2019579.1864,373.137,844.85,356.362,-997.5,-2100.0,17.5,880.08,-635.36,-316.16
2019579.2364,374.601,845.765,358.436,-726.25,-1251.25,43.75,839.04,-647.52,-307.04
2019579.2864,376.431,846.741,360.693,-805.0,-1356.25,621.25,848.16,-652.08,-308.56
2019579.3364,378.627,840.458,362.157,-463.75,-1295.0,105.0,866.4,-641.44,-317.68
2019579.3864,376.065,842.532,363.316,-166.25,-1575.0,-603.75,869.44,-638.4,-310.08
2019579.4364,373.625,840.397,362.279,-393.75,-1881.25,-507.5,860.32,-647.52,-310.08
2019579.4864,374.906,840.397,359.961,-402.5,-1846.25,-105.0,863.36,-642.96,-331.36
2019579.5364,377.285,845.826,360.51,-70.0,-1548.75,-175.0,860.32,-635.36,-319.2
2019579.5864,375.272,842.593,360.449,568.75,-945.0,542.5,861.84,-641.44,-322.24
2019579.6364,373.381,842.044,360.693,586.25,-1330.0,105.0,858.8,-635.36,-304.0
2019579.6864,374.235,843.203,356.667,813.75,-1750.0,-735.0,863.36,-632.32,-322.24
2019579.7364,374.174,844.179,355.874,708.75,-1688.75,-306.25,854.24,-641.44,-320.72
2019579.7864,373.991,843.02,355.142,376.25,-1758.75,271.25,843.6,-638.4,-305.52
2019579.8364,377.834,846.375,356.667,-52.5,-1916.25,192.5,867.92,-639.92,-319.2
2019579.8864,377.895,840.275,355.02,-52.5,-1785.0,-166.25,861.84,-647.52,-299.44
2019579.9364,375.211,840.702,356.362,201.25,-1540.0,-148.75,855.76,-650.56,-317.68
2019579.9864,378.444,846.558,357.155,218.75,-1531.25,-87.5,866.4,-642.96,-332.88
2019580.0364,375.699,846.375,358.436,78.75,-1382.5,-192.5,857.28,-647.52,-328.32
2019580.0864,375.15,842.959,360.998,-8.75,-2318.75,848.75,869.44,-649.04,-329.84
2019580.1364,382.409,838.933,356.972,735.0,-1898.75,883.75,858.8,-646.0,-334.4
2019580.1864,383.629,842.898,355.447,708.75,-525.0,910.0,877.04,-644.48,-320.72
2019580.2364,381.433,846.375,354.776,402.5,-612.5,717.5,854.24,-646.0,-310.08
2019580.2864,378.749,838.384,357.338,551.25,-1610.0,-218.75,858.8,-639.92,-320.72
2019580.3364,374.845,846.741,353.739,175.0,-1846.25,-988.75,875.52,-642.96,-323.76
2019580.3864,373.869,846.497,356.728,105.0,-1933.75,122.5,855.76,-635.36,-334.4
2019580.4364,378.993,842.41,356.728,210.0,-2152.5,577.5,842.08,-635.36,-326.8
2019580.4864,381.616,841.19,352.153,52.5,-1531.25,253.75,857.28,-633.84,-310.08
2019580.5364,377.651,841.922,355.386,621.25,-1347.5,551.25,863.36,-647.52,-323.76
2019580.5864,381.25,844.301,354.227,822.5,-1373.75,218.75,866.4,-642.96,-325.28
2019580.6364,382.043,845.216,352.336,673.75,-927.5,43.75,866.4,-659.68,-313.12
2019580.6864,379.542,844.911,355.142,647.5,-1067.5,-525.0,866.4,-638.4,-319.2
2019580.7364,376.431,845.399,353.312,525.0,-1671.25,-691.25,852.72,-647.52,-316.16
2019580.7864,378.566,844.667,354.288,-26.25,-1960.0,-175.0,860.32,-647.52,-325.28
2019580.8364,380.762,840.214,354.471,218.75,-1548.75,-52.5,867.92,-649.04,-332.88
2019580.8864,379.298,845.643,354.105,717.5,-831.25,-393.75,860.32,-653.6,-308.56
2019580.9364,377.59,846.253,349.835,796.25,-1286.25,393.75,840.56,-650.56,-299.44
2019580.9864,379.237,842.349,351.421,673.75,-1356.25,113.75,852.72,-638.4,-302.48
2019581.0364,378.383,846.253,354.532,122.5,-1312.5,175.0,857.28,-652.08,-316.16
2019581.0864,379.908,843.203,352.031,385.0,-1443.75,-140.0,851.2,-649.04,-305.52
2019581.1364,380.884,847.412,348.798,350.0,-1198.75,-78.75,852.72,-656.64,-310.08
2019581.1864,377.712,844.85,352.702,-210.0,-1557.5,-140.0,845.12,-646.0,-320.72
2019581.2364,380.457,842.227,352.214,-157.5,-2065.0,-140.0,875.52,-641.44,-325.28
2019581.2864,382.104,845.216,353.861,166.25,-1583.75,-507.5,858.8,-639.92,-320.72
2019581.3364,381.86,846.131,351.116,157.5,-1347.5,-420.0,857.28,-630.8,-320.72
2019581.3864,377.773,843.508,351.909,-183.75,-1435.0,-315.0,857.28,-641.44,-290.32
2019581.4364,379.054,843.02,351.726,8.75,-1452.5,-376.25,851.2,-650.56,-328.32
2019581.4864,384.3,846.131,352.214,-393.75,-1023.75,-288.75,857.28,-646.0,-302.48
2019581.5364,375.577,842.654,352.092,-288.75,-910.0,-463.75,866.4,-647.52,-313.12
2019581.5864,374.357,844.179,354.837,-297.5,-1601.25,-245.0,860.32,-639.92,-311.6
2019581.6364,378.444,846.436,352.519,-70.0,-2467.5,-280.0,869.44,-649.04,-300.96
2019581.6864,381.128,843.02,352.214,-122.5,-1933.75,0.0,860.32,-635.36,-316.16
2019581.7364,373.259,849.913,355.264,-411.25,-1688.75,-376.25,860.32,-636.88,-308.56
2019581.7864,376.126,843.142,353.861,-210.0,-2485.0,218.75,860.32,-641.44,-311.6
2019581.8364,381.677,842.288,353.251,-420.0,-2353.75,105.0,861.84,-644.48,-304.0
2019581.8864,383.019,843.63,354.776,-175.0,-1723.75,-148.75,870.96,-650.56,-293.36
2019581.9364,379.054,840.763,356.301,-201.25,-1872.5,-595.0,870.96,-646.0,-313.12
2019581.9864,375.699,844.484,354.227,201.25,-2283.75,-953.75,863.36,-641.44,-323.76
2019582.0364,379.176,843.325,353.617,-253.75,-2371.25,43.75,849.68,-644.48,-311.6
2019582.0864,385.276,845.399,353.8,87.5,-1855.0,-8.75,867.92,-650.56,-314.64
2019582.1364,379.42,841.312,351.238,350.0,-1295.0,-892.5,851.2,-642.96,-302.48
2019582.1864,376.858,844.484,353.19,595.0,-1855.0,-1032.5,852.72,-639.92,-314.64
2019582.2364,377.285,846.741,348.798,253.75,-1995.0,-735.0,863.36,-652.08,-310.08
